0,2.45E-07,0.000957624,0,0,0,0,0,0,0,0,0,0,0.003913894,0.003913894,0,0,0,0,1,0,0,0.639215686,1,1,0,0.01,0.01,0,0,0,0,1
0,1.49E-06,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0.481409002,0.015655577,1,1,0,0,0.03,0.07,0,1,0.031372549,0.03,0.07,0,0,1,1,0,0,2
0,4.51E-07,0.000408498,0,0,0,0,0,0,0,0,0,0,0.001956947,0.001956947,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0.37964775,0.011741683,1,1,0,0,0.03,0.06,0,1,0.023529412,0.02,0.06,0,0,1,1,0,0,2
0,1.49E-06,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,2
0,7.87E-05,0.001612657,0,0,0.066666667,0,0.001131222,0,0,0,0,0,0.007827789,0.007827789,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0.04,0.04,2
0,4.10E-07,0.00134304,0,0,0,0,0,0,0,0,0,0,0.019569472,0.019569472,0,0,0,0,1,0,0,0.619607843,1,1,0,0.01,0.01,0,0,0.01,0.01,1
0,4.95E-07,0.002051414,0,0,0,0,0,0,0,0,0,0,0.025440313,0.025440313,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1
0,4.25E-07,0.002593557,0,0,0,0,0,0,0,0,0,0,0.007827789,0.007827789,0,0,0,0,1,0,0,0.015686275,1,1,0,0.25,0.06,0,0,0,0,1
0,7.87E-05,0.001612657,0,0,0.066666667,0,0.001131222,0,0,0,0,0,0.003913894,0.007827789,0,0,0,0.5,1,0,0.75,1,1,1,0,0,0,0,0,0.04,0.04,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0.487279843,0.005870841,1,1,0,0,0.01,0.06,0,1,0.011764706,0.01,0.08,0,0,1,1,0,0,2
0,2.77E-07,0.001350217,0,0,0,0,0,0,0,0,0,0,0.01369863,0.015655577,0,0,0,0,1,0,0.25,0.098039216,1,1,0,0.04,0.02,0,0,0,0,1
0,4.53E-07,0.000404425,0,0,0,0,0,0,0,0,0,0,0.005870841,0.005870841,0,0,0,0,1,0,0,0.011764706,1,1,0,0.33,0.05,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0.001956947,0.001956947,0,0,1,1,1,0,0,0.301960784,1,1,0,0.01,0.2,0,0,1,1,1
0,6.63E-08,8.92E-06,0,0,0,0,0,0,0,0,0,0,0.019569472,0.031311155,0,0,0,0,1,0,0.12,1,1,1,0,0,0,0,0,0,0,1
0,3.12E-07,0.000182719,0,0,0,0,0,0,0,0,0,0,0.054794521,0.058708415,0,0,0,0,1,0,0.1,0.423529412,1,1,0,0.01,0.01,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0.553816047,0.039138943,1,1,0,0,0.07,0.06,0,1,0.078431373,0.08,0.07,0,0,1,1,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0.455968689,0.007827789,1,1,0,0,0.02,0.06,0,1,0.015686275,0.02,0.07,0,0,1,1,0,0,2
0,1.51E-07,7.82E-05,0,0,0,0,0,0,0,0,0,0,0.001956947,0.001956947,0,0,0,0,1,0,0,0.952941176,0.556862745,0.58,0.03,0,0,0,0,0,0,1
0,1.49E-06,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,2
0,4.41E-07,0.000115217,0,0,0,0,0,0,0,0,0,0,0.005870841,0.039138943,0,0,0,0,1,0,0.25,0.207843137,1,1,0,0.02,0.03,0,0,0,0,1
0,1.44E-09,0,0,0,0,0,0,0,0,0,0,0,0.011741683,0.001956947,0,0,0,0,0.17,0.67,0,0.588235294,0.003921569,0.01,0.06,0.03,0,0.01,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0.381604697,0.005870841,1,1,0,0,0.02,0.06,0,1,0.011764706,0.01,0.07,0,0,1,1,0,0,2
0,4.18E-07,0.001087389,0,0,0,0,0,0,0,0,0,0,0.017612524,0.031311155,0,0,0,0,1,0,0.12,0.152941176,1,1,0,0.03,0.02,0,0,0,0,1
0,2.86E-07,0.000274466,0,0,0,0,0,0,0,0,0,0,0.01369863,0.01369863,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1
0,2.29E-07,0.013716698,0,0,0,0,0,0,0,0,0,0,0.003913894,0.003913894,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0.26223092,0.031311155,1,1,0,0,0.12,0.06,0,1,0.062745098,0.06,0.06,0,0,1,1,0,0,2
0,2.26E-07,0.007838474,0,0,0,0,0,0,0,0,0,0,0.001956947,0.001956947,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1
0,3.26E-07,0.001024155,0,0,0,0,0,0,0,0,0,0,0.025440313,0.025440313,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1
0,1.40E-06,6.42E-05,0,0,0,0,0,0,0,0,0,0,0.001956947,0.001956947,0,0,0,0,1,0,0,0.403921569,0.42745098,0.72,0.03,0.01,0.02,0,0,0,0,1
0,4.63E-07,0.000337118,0,0,0,0,0,0,0,0,0,0,0.029354207,0.037181996,0,0,0,0,1,0,0.16,0.192156863,1,1,0,0.02,0.03,0,0.01,0,0.01,1
0,1.49E-06,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,2
0,6.63E-08,8.92E-06,0,0,0,0,0,0,0,0,0,0,0.015655577,0.029354207,0,0,0,0,1,0,0.2,1,1,1,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0.42074364,0.017612524,1,1,0,0,0.04,0.07,0,1,0.035294118,0.04,0.08,0,0,1,1,0,0,2
0,1.49E-06,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0.436399217,0.031311155,1,1,0,0,0.07,0.06,0,1,0.062745098,0.06,0.07,0,0,1,1,0,0,2
0,4.62E-07,0.000802449,0,0,0,0,0,0,0,0,0,0,0.015655577,0.015655577,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1
0,1.49E-06,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,2
0,1.49E-06,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,2
0,9.03E-07,6.48E-05,0,0,0,0,0,0,0,0,0,0,0.001956947,0.003913894,0,0,0,0,1,0,1,0.31372549,0.882352941,0.95,0.03,0.01,0.01,0,0,0,0,1
0,1.49E-06,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,2
0,5.19E-08,0,0,0,0,0,0,0,0,0,0,0,0.01369863,0.01369863,0,0,0,0,1,0,0,0.333333333,0.839215686,1,0,1,0.01,0,0,0,0,1
0,7.87E-05,0.001612657,0,0,0.066666667,0,0.001131222,0,0,0,0,0,0.009784736,0.009784736,0,0,0.2,0.2,1,0,0,0.529411765,0.529411765,1,0,0.01,0,0,0,0.05,0.05,2
0,4.74E-07,5.18E-05,0,0,0,0,0,0,0,0,0,0,0.02739726,0.02739726,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1
0,4.46E-07,0.00048628,0,0,0,0,0,0,0,0,0,0,0.007827789,0.009784736,0,0,0,0,1,0,0.4,1,0.960784314,0.96,0.01,0,0,0,0,0,0,1
0,2.99E-07,0.000267871,0,0,0,0,0,0,0,0,0,0,0.015655577,0.015655577,0,0,0,0,1,0,0,0.031372549,1,1,0,0.12,0.04,0,0,0,0,1
0,3.20E-07,5.04E-05,0,0,0,0,0,0,0,0,0,0,0.011741683,0.035225049,0,0,0,0,1,0,0.22,0.37254902,1,1,0,0.01,0.04,0,0,0,0,1
0,4.66E-07,0.001091269,0,0,0,0,0,0,0,0,0,0,0.003913894,0.009784736,0,0,0,0,1,0,0.4,1,1,1,0,0,0,0,0,0,0,1
0,4.17E-07,0.000370868,0,0,0,0,0,0,0,0,0,0,0.031311155,0.050880626,0,0,0,0,1,0,0.15,0.219607843,1,1,0,0.02,0.02,0,0,0,0,1
0,2.91E-07,0.000304337,0,0,0,0,0,0,0,0,0,0,0.005870841,0.005870841,0,0,0,0,1,0,0,0.305882353,1,1,0,0.01,0.02,0,0,0,0,1
0,2.81E-07,0.000526819,0,0,0,0,0,0,0,0,0,0,0.009784736,0.009784736,0,0,0,0,1,0,0,0.22745098,1,1,0,0.02,0.02,0,0,0,0,1
0,1.02E-06,7.82E-05,0,0,0,0,0,0,0,0,0,0,0.001956947,0.001956947,0,0,0,0,1,0,0,0.309803922,0.639215686,0.81,0.05,0.01,0.02,0.01,0,0,0,1
0,3.16E-07,0.002506465,0,0,0,0,0,0,0,0,0,0,0.048923679,0.048923679,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1
0,1.49E-06,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0.457925636,0.017612524,1,1,0,0,0.04,0.07,0,1,0.035294118,0.04,0.08,0,0,1,1,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0.256360078,0.005870841,1,1,0,0,0.02,0.06,0,1,0.011764706,0.01,0.06,0,0,1,1,0,0,2
0,7.87E-05,0.001612657,0,0,0.066666667,0,0.001131222,0,0,0,0,0,0.001956947,0.001956947,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0.03,0.03,2
5.14E-05,1.03E-06,6.36E-05,0,0,0,0,0,0,0,0,0,0,0.001956947,0.007827789,0,0,0,0,1,0,1,0.129411765,0.635294118,0.09,0.06,0.03,0.02,0,0,0,0,1
0,2.03E-07,0.001151593,0,0,0,0,0,0,0,0,0,0,0.003913894,0.003913894,0,0,0,0,1,0,0,0.007843137,0.552941176,1,0,0.5,0.05,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0.001956947,0.001956947,0,0,1,1,1,0,0,0.011764706,1,1,0,0.33,0.2,0,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0.405088063,0.035225049,1,1,0,0,0.09,0.06,0,1,0.070588235,0.07,0.07,0,0,1,1,0,0,2
0,1.49E-06,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,2
0,5.15E-07,0.000606153,0,0,0,0,0,0,0,0,0,0,0.017612524,0.019569472,0,0,0,0,1,0,0.2,0.305882353,1,1,0,0.01,0.02,0,0,0,0,1
0,1.49E-06,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,2
0,3.42E-07,5.33E-05,0,0,0,0,0,0,0,0,0,0,0.009784736,0.009784736,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1
0,4.34E-07,0.0006207,0,0,0,0,0,0,0,0,0,0,0.015655577,0.031311155,0,0,0,0,1,0,0.19,0.031372549,1,1,0,0.12,0.01,0,0,0,0,1
0,3.68E-07,0.000202697,0,0,0,0,0,0,0,0,0,0,0.017612524,0.017612524,0,0,0,0,1,0,0,0.074509804,1,1,0,0.05,0.02,0,0,0,0,1
0,2.06E-07,0.003029793,0,0,0,0,0,0,0,0,0,0,0.001956947,0.001956947,0,0,0,0,1,0,0,0.207843137,1,1,0,0.02,0.02,0,0,0,0,1
0,1.49E-06,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,2
0,3.94E-07,0.000926589,0,0,0,0,0,0,0,0,0,0,0.005870841,0.005870841,0,0,0,0,1,0,0,0.643137255,1,1,0,0.01,0.01,0,0,0,0,1
0,3.24E-07,8.96E-05,0,0,0,0,0,0,0,0,0,0,0.011741683,0.015655577,0,0,0,0,1,0,0.38,1,1,1,0,0,0,0,0,0,0,1
0,7.87E-05,0.001612657,0,0,0.066666667,0,0.001131222,0,0,0,0,0,0.001956947,0.001956947,0,0,0,0,1,0,0,0.729411765,0.729411765,1,0,0.01,0,0,0,0.01,0.01,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0.211350294,0.011741683,1,1,0,0,0.06,0.07,0,1,0.023529412,0.02,0.07,0,0,1,1,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0.395303327,0.007827789,1,1,0,0,0.02,0.07,0,1,0.015686275,0.02,0.07,0,0,1,1,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0.209393346,0.023483366,1,1,0,0,0.11,0.06,0,1,0.047058824,0.05,0.05,0,0,1,1,0,0,2
0,1.49E-06,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0.133072407,0.001956947,1,1,0,0,0.01,0.07,0,1,0.003921569,0,0.06,0,0,1,1,0,0,2
0,1.82E-07,3.47E-05,0,0,0.066666667,0.2,0,0,0,0,0,0,0.003913894,0.003913894,0,0,1,1,1,0,0,0.145098039,0.145098039,1,0,0.05,0,0.05,0.05,0.95,0.95,2
0,1.49E-06,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,2
0,1.49E-06,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,2
0,1.49E-06,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,2
0,1.49E-06,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,2
0,3.53E-07,0.000320243,0,0,0,0,0,0,0,0,0,0,0.009784736,0.009784736,0,0,0,0,1,0,0,0.188235294,1,1,0,0.02,0.04,0,0,0,0,1
0,4.17E-07,0.001432266,0,0,0,0,0,0,0,0,0,0,0.064579256,0.064579256,0,0,0,0,1,0,0,0.788235294,1,1,0,0,0.01,0,0,0,0.01,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0.001956947,0.001956947,0,0,1,1,1,0,0,0.007843137,0.015686275,1,0,0.5,0.5,0,0,1,1,1
0,3.12E-07,0.000763849,0,0,0,0,0,0,0,0,0,0,0.003913894,0.003913894,0,0,0,0,1,0,0,0.007843137,1,1,0,0.5,0.05,0,0,0,0,1
0,4.33E-08,0,0,0,0,0,0,0,0,0,0,0,0.001956947,0.001956947,0,0,0,0,1,0,0,0.105882353,0.105882353,1,0,1,0,0,0,0,0,1
0,4.15E-07,0.000147804,0,0,0,0,0,0,0,0,0,0,0.007827789,0.015655577,0,0,0,0,1,0,0.38,1,1,1,0,0,0,0,0,0,0,1
0,6.49E-08,2.15E-05,0,0,0,0,0,0,0,0,0,0,0.358121331,0.356164384,0,0,0,0,0.99,0.01,0,0.282352941,0.152941176,0.54,0.03,0.01,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0.003913894,0.005870841,0.5,0.33,0,0,1,0,0.67,0.270588235,0.392156863,0.36,0.1,0.03,0.02,0.01,0.01,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0.001956947,0.001956947,0,0,1,1,1,0,0,0.160784314,0.007843137,0.02,1,0.02,1,0,0,0.93,1,2
0,3.01E-07,0.000128989,0,0,0,0,0,0,0,0,0,0,0.037181996,0.133072407,0,0,0,0,1,0,0.09,1,1,1,0,0,0,0,0,0,0,1
0,2.90E-07,0.000207353,0,0,0,0,0,0,0,0,0,0,0.005870841,0.005870841,0,0,0,0,1,0,0,0.192156863,1,1,0,0.02,0.03,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0.13111546,0.001956947,1,1,0,0,0.01,0.09,0,1,0.003921569,0,0.07,0,0,1,1,0,0,2
0,1.49E-06,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,2
0,1.80E-07,3.47E-05,0,0,0.033333333,0.2,0,0,0,0,0,0,0.001956947,0.001956947,0,0,1,1,1,0,0,0.015686275,0.015686275,1,0,0.25,0,0.25,0.25,0.75,0.75,2
1.71E-05,1.32E-06,7.25E-05,0,0,0,0,0,0,0,0,0,0,0.001956947,0.001956947,0,0,0,0,1,0,0,0.007843137,0.670588235,1,0,0.5,0.02,0,0,0,0,1
0,2.87E-07,0.00019746,0,0,0,0,0,0,0,0,0,0,0.007827789,0.011741683,0,0,0,0,1,0,0.33,0.015686275,1,1,0,0.25,0.04,0,0,0,0,1
0,3.17E-07,5.33E-05,0,0,0,0,0,0,0,0,0,0,0.02739726,0.029354207,0,0,0,0,1,0,0.13,0.11372549,1,1,0,0.03,0.07,0,0,0,0,1
0,3.84E-07,0.00073359,0,0,0,0,0,0,0,0,0,0,0.003913894,0.003913894,0,0,0,0,1,0,0,0.101960784,1,1,0,0.04,0.03,0,0,0,0,1
0,3.39E-07,0.000208516,0,0,0,0,0,0,0,0,0,0,0.005870841,0.007827789,0,0,0,0.25,1,0,0.5,1,0.980392157,0.98,0.01,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0.277886497,0.035225049,1,1,0,0,0.13,0.06,0,1,0.070588235,0.07,0.05,0,0,1,1,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0.544031311,0.021526419,1,1,0,0,0.04,0.06,0,1,0.043137255,0.04,0.07,0,0,1,1,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0.46183953,0.005870841,1,1,0,0,0.01,0.07,0,1,0.011764706,0.01,0.07,0,0,1,1,0,0,2
0,4.90E-08,0,0,0,0,0,0,0,0,0,0,0,0.001956947,0.003913894,0,0,0,0,1,0,1,0.568627451,0.098039216,0.1,0.04,0.1,0.08,0,0,0,0,1
0.000411459,3.43E-07,0.000149162,0,0,0.133333333,0,0,0,0,0,0,0,0.001956947,0.001956947,0,0,0,0,1,0,0,1,0.160784314,0.16,0.02,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0.518590998,0.005870841,1,1,0,0,0.01,0.06,0,1,0.011764706,0.01,0.08,0,0,1,1,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0.001956947,0.001956947,0,0,1,1,1,0,0,0.011764706,1,1,0,0.33,0.14,0,0,1,1,1
0,4.79E-07,0.002164886,0,0,0,0,0,0,0,0,0,0,0.011741683,0.011741683,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1
0,4.01E-07,5.74E-05,0,0,0,0,0,0,0,0,0,0,0.003913894,0.007827789,0,0,0,0,1,0,0.5,1,1,1,0,0.01,0,0,0,0,0,1
0,1.49E-06,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0.505882353,0.51,0.02,0.51,0,0.02,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0.500978474,0.025440313,1,1,0,0,0.05,0.06,0,1,0.050980392,0.05,0.06,0,0,1,1,0,0,2
0,1.02E-07,0,0,0,0,0,0,0,0,0,0,0,0.001956947,0.005870841,0,0,0,0,1,0,0.67,0.458823529,0.411764706,0.14,0.03,0.14,0.02,0.07,0,0.01,0,1
0,1.32E-06,6.52E-05,0,0,0,0,0,0,0,0,0,0,0.001956947,0.005870841,0,0,0,0,1,0,1,0.537254902,0.450980392,0.63,0.04,0.01,0.02,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0.508806262,0.037181996,1,1,0,0,0.07,0.06,0,1,0.074509804,0.07,0.07,0,0,1,1,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0.495107632,0.015655577,1,1,0,0,0.03,0.07,0,1,0.031372549,0.03,0.08,0,0,1,1,0,0,2
0,3.48E-07,0.000156145,0,0,0,0,0,0,0,0,0,0,0.035225049,0.035225049,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1
0,1.49E-06,0,0,0,0,0,0,0,0,0,0,0,0.996086106,0.996086106,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,2
0,4.07E-07,0.001397545,0,0,0,0,0,0,0,0,0,0,0.031311155,0.035225049,0,0,0,0,1,0,0.11,1,1,1,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0.270058708,0.01369863,1,1,0,0,0.05,0.06,0,1,0.02745098,0.03,0.06,0,0,1,1,0,0,2
0,1.49E-06,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,2
0,1.49E-06,0,0,0,0,0,0,0,0,0,0,0,0.996086106,0.996086106,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,2
0,1.49E-06,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,2
0,3.19E-07,0.000168365,0,0,0,0,0,0,0,0,0,0,0.015655577,0.015655577,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1
0,1.49E-06,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,2
0,1.49E-06,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,2
0,1.49E-06,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,2
0,1.49E-06,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0.230919765,0.029354207,1,1,0,0,0.13,0.06,0,1,0.058823529,0.06,0.07,0,0,1,1,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0.399217221,0.037181996,1,1,0,0,0.09,0.06,0,1,0.074509804,0.07,0.07,0,0,1,1,0,0,2
0,4.72E-07,0.000654839,0,0,0,0,0,0,0,0,0,0,0.005870841,0.005870841,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1
0,3.14E-07,0.000610614,0,0,0,0,0,0,0,0,0,0,0.007827789,0.007827789,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1
0,3.19E-07,0.000160994,0,0,0,0,0,0,0,0,0,0,0.017612524,0.017612524,0,0,0,0,1,0,0,0.733333333,1,1,0,0.01,0.01,0,0.01,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0.260273973,0.019569472,1,1,0,0,0.08,0.06,0,1,0.039215686,0.04,0.06,0,0,1,1,0,0,2
0,1.49E-06,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,2
0,4.96E-07,0.000327613,0,0,0,0,0,0,0,0,0,0,0.007827789,0.007827789,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1
0,5.05E-07,0.001041419,0,0,0,0,0,0,0,0,0,0,0.031311155,0.031311155,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1
0,3.10E-07,6.87E-05,0,0,0,0,0,0,0,0,0,0,0.054794521,0.054794521,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0.279843444,0.039138943,1,1,0,0,0.14,0.06,0,1,0.078431373,0.08,0.06,0,0,1,1,0,0,2
0,2.51E-07,0.002306095,0,0,0,0,0,0,0,0,0,0,0.011741683,0.011741683,0,0,0,0,1,0,0,0.066666667,0.066666667,1,0,0.06,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0.295499022,0.003913894,1,1,0,0,0.01,0.09,0,1,0.007843137,0.01,0.07,0,0,1,1,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0.232876712,0.039138943,1,1,0,0,0.17,0.06,0,1,0.078431373,0.08,0.05,0,0,1,1,0,0,2
0,1.49E-06,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,2
0,1.15E-08,0,0,0,0,0,0,0,0,0,0,0,0.001956947,0.009784736,0,0,0,0,1,0,1,0.007843137,0.047058824,1,0,1,0.5,0,0,0,0,2
0,1.49E-06,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0.201565558,0.001956947,1,1,0,0,0.01,0.07,0,1,0.003921569,0,0.05,0,0,1,1,0,0,2
